rating,renterTripsTaken,reviewCount,location.latitude,location.longitude,owner.id,rate.daily,vehicle.year
5.0,16,15,36.025164,-86.788805,624902,154,2020
5.0,18,14,36.152289,-86.693406,8572280,89,2013
5.0,1,1,36.090934,-86.817172,6928332,46,2011
4.99,170,135,35.963253,-86.818387,509511,52,2015
5.0,4,3,35.708165,-86.893002,4825416,89,2010
5.0,19,15,36.254321,-86.72618,12173865,72,2015
4.88,50,48,36.084965,-86.644124,9753934,49,2016
0.0,0,0,35.816025,-86.347118,15680642,50,2020
4.97,246,173,35.962453,-86.817485,495552,52,2014
5.0,25,21,36.04281,-86.767805,4112200,215,2018
5.0,5,4,36.124308,-86.757218,2890671,80,2016
0.0,0,0,36.111119,-86.786059,1037769,75,2012
5.0,4,4,36.22617,-86.501378,1923733,56,2020
5.0,9,7,35.725201,-86.417905,15291499,42,2017
5.0,5,4,36.157319,-86.766197,8598643,99,2018
0.0,0,0,36.12137,-86.626755,13653919,184,2016
5.0,1,1,36.152335,-86.794133,8802840,68,2019
0.0,0,0,36.111307,-86.786937,1037769,75,2015
5.0,90,77,36.024077,-86.748143,3293037,119,2018
5.0,15,13,36.140738,-86.763659,488430,140,2015
4.91,28,23,36.18226,-86.749635,1646321,85,2018
0.0,0,0,36.181061,-86.794194,7588643,75,2012
5.0,30,27,36.221891,-86.801671,1982296,43,2011
5.0,22,17,36.153115,-86.793428,8802840,65,2018
0.0,0,0,36.172786,-86.600788,355284,69,2011
5.0,3,3,36.15822,-86.863729,15671801,39,2016
5.0,16,16,36.026071,-86.583121,622296,35,2019
4.95,93,81,36.258973,-86.738503,7067155,52,2013
5.0,16,15,36.066476,-86.592047,986957,65,2014
5.0,1,1,36.153175,-86.503695,10351283,204,2017
0.0,0,0,36.206111,-86.68997,4157605,60,2017
0.0,0,0,35.952885,-86.698644,15794998,58,2017
5.0,10,9,36.049018,-86.705647,2389074,40,2020
0.0,0,0,35.890777,-86.478771,15054143,70,2017
5.0,8,7,36.018439,-86.657559,3552703,111,2017
5.0,3,1,36.191335,-86.812505,5917679,99,2010
5.0,1,1,36.109093,-86.708792,15483437,750,2016
5.0,33,31,35.988259,-86.819378,9753421,79,2011
5.0,25,21,36.252587,-86.725395,12173865,28,2020
4.96,31,28,36.252942,-86.726215,12173865,30,2020
5.0,4,4,36.152299,-86.7949,8802840,65,2019
5.0,3,3,36.152748,-86.794126,8802840,64,2019
4.87,125,95,36.150386,-86.833733,1311189,35,2012
0.0,0,0,35.976307,-86.778477,241505,95,2018
0.0,0,0,36.469712,-86.672079,7402919,55,2019
4.75,8,8,35.976079,-86.777156,241505,70,2017
5.0,5,4,36.14532,-86.816072,13262048,40,2016
0.0,0,0,37.317307,-87.472873,11156898,75,2016
5.0,12,11,35.75606,-86.407782,11286951,32,2011
4.5,2,2,36.582785,-87.397139,13267358,60,2018
4.93,34,30,36.316099,-86.561481,9149566,39,2017
5.0,1,1,43.622475,-116.251316,5750564,27,2012
4.75,29,24,43.57117,-116.297417,10859695,26,2013
4.92,18,12,43.631187,-116.3573,11453264,37,2019
4.78,30,27,43.629491,-116.355908,11453264,37,2019
5.0,20,20,43.594424,-116.185931,9775326,175,2016
0.0,0,0,43.630482,-116.357453,11638725,65,2015
5.0,1,1,43.607373,-116.675169,15333428,34,2014
5.0,6,6,43.55967,-116.285246,116705,45,2013
5.0,3,3,43.62788,-116.202069,5411520,125,2017
5.0,2,2,43.60851,-116.192855,3128743,45,2011
5.0,5,4,43.632426,-116.35062,12152885,99,2017
5.0,17,15,43.544519,-116.306424,11667592,30,2013
5.0,3,3,43.565004,-116.172114,10896084,52,2015
5.0,120,109,43.624472,-116.411493,5026593,56,2010
5.0,1,1,43.61086,-116.39175,1020997,101,2018
0.0,0,0,40.313308,-111.724429,6193406,80,2018
5.0,17,14,43.624991,-116.409911,5026593,82,2018
5.0,9,8,42.877013,-112.424296,775682,129,2016
5.0,17,14,43.644158,-116.284799,2673946,31,2013
4.91,63,57,43.583208,-116.195895,4209094,70,2015
5.0,20,14,43.644795,-116.285061,2673946,34,2011
0.0,0,0,43.559954,-116.287201,1336641,48,2019
5.0,2,2,43.719967,-116.240829,7155681,136,2015
5.0,6,5,43.574509,-116.391174,1000741,125,2011
4.67,3,3,43.575079,-116.390616,1000741,39,2018
4.86,25,22,43.574573,-116.391179,1000741,38,2015
4.79,77,71,43.582494,-116.195148,4209094,25,2007
4.87,129,110,39.192878,-76.683941,6064921,44,2014
4.87,172,143,39.192428,-76.683691,6064921,52,2015
4.97,41,40,39.198595,-76.604576,1569778,88,2019
5.0,10,8,39.226112,-76.79005,10466757,119,2013
5.0,17,16,39.176847,-76.668067,11810576,74,2019
0.0,0,0,39.177029,-76.865631,15759976,54,2019
5.0,42,38,39.396387,-77.313446,7153832,90,2018
5.0,3,2,39.33888,-76.570176,1198055,110,2016
5.0,2,2,39.169551,-76.645208,8929132,34,2020
4.75,4,4,39.136655,-76.706584,7352969,161,2018
5.0,15,14,39.36925,-76.682073,7015940,168,2019
5.0,8,7,39.168492,-76.644353,8929132,42,2015
5.0,51,46,39.152788,-76.632675,3037663,95,2018
5.0,3,3,39.328614,-76.614688,2891250,70,2020
0.0,0,0,39.154014,-76.478516,8929132,63,2012
4.98,47,43,39.185202,-76.7887,6787135,45,2017
4.88,19,16,39.342671,-76.747798,543986,93,2018
0.0,0,0,39.142418,-76.561464,15803098,125,2018
5.0,36,33,39.367249,-76.553452,575040,76,2017
5.0,5,4,39.280062,-76.597066,11198009,200,2016
4.88,9,8,39.343114,-76.556993,15023488,35,2015
4.97,34,31,39.291726,-76.516341,1338963,139,2018
5.0,6,6,39.382923,-76.788777,15244649,90,2014
5.0,38,35,39.396258,-77.313871,7153832,65,2018
5.0,3,3,39.285027,-76.571238,9540759,42,2016
0.0,0,0,39.478095,-76.253937,11406564,75,2016
5.0,10,7,39.280046,-76.700348,15146686,65,2018
4.97,35,35,38.928121,-77.043465,2282043,54,2016
4.95,24,22,39.113016,-76.72758,1459382,75,2020
5.0,10,10,39.11192,-76.728313,10078940,60,2014
5.0,4,4,39.43631,-76.830519,1822146,221,2019
5.0,21,19,39.379486,-76.730972,14252503,44,2018
5.0,13,12,39.120473,-76.740102,10078940,60,2014
4.9,40,39,39.083644,-76.691181,10308457,46,2016
5.0,24,21,39.283874,-76.629093,3408997,83,2016
5.0,60,54,39.283408,-76.628862,3408997,40,2016
5.0,56,49,39.293503,-76.516659,1338963,84,2017
5.0,3,2,39.377968,-76.790613,1446154,150,2015
5.0,4,3,39.436214,-76.830533,1822146,600,2019
4.93,80,74,39.379024,-76.791091,1446154,60,2017
0.0,0,0,39.062487,-76.882545,9806299,80,2012
5.0,2,1,39.404854,-77.42709,15671258,46,2013
5.0,3,3,39.085707,-76.891871,2485411,45,2015
0.0,0,0,39.08598,-76.890195,2485411,39,2014
4.74,77,61,39.294597,-76.748917,624447,79,2005
5.0,13,13,39.408585,-76.688868,12910433,37,2014
4.9,11,10,39.291108,-76.515659,1338963,46,2008
5.0,6,5,39.291569,-76.515888,1338963,44,2012
4.89,43,38,39.293041,-76.51642,1338963,42,2009
4.92,29,24,39.292135,-76.516539,1338963,42,2017
4.84,36,31,38.910489,-76.74073,493933,37,2017
5.0,2,1,39.419245,-76.649879,3400212,55,2012
5.0,14,13,38.852144,-76.913608,9052334,40,2018
0.0,0,0,39.119913,-77.238552,2967895,53,2019
4.76,52,42,39.503539,-76.633899,5909229,34,2010
5.0,30,25,39.419493,-76.649669,3400212,41,2012
4.82,89,74,39.295673,-76.749225,624447,42,2008
4.82,108,90,39.295794,-76.750938,624447,42,2007
4.81,120,96,39.296162,-76.750338,624447,39,2006
4.85,121,99,39.294226,-76.749117,624447,37,2007
5.0,28,25,33.99151,-81.021478,1097902,162,2016
5.0,37,28,33.95131,-81.053805,9923251,51,2008
4.79,21,19,33.894305,-81.228493,76559,109,2018
5.0,23,19,33.991882,-81.020342,11350367,129,2019
5.0,9,7,34.164426,-81.201398,4226617,150,2014
4.44,10,9,34.010956,-81.003407,2580292,53,2014
0.0,0,0,34.027327,-81.074089,15767158,50,2012
5.0,57,52,33.894739,-81.228869,76559,36,2014
4.88,18,16,35.024448,-85.155446,5252641,102,2018
5.0,18,13,35.172472,-85.319686,10447199,150,2019
5.0,39,30,35.024916,-85.155637,5252641,91,2018
4.97,38,35,35.024917,-85.155737,5252641,95,2016
4.96,28,28,35.024367,-85.155498,5252641,65,2009
5.0,26,20,35.023739,-85.155102,5252641,85,2013
0.0,0,0,34.761685,-85.265991,9149244,254,2017
5.0,17,16,32.891212,-79.932738,960324,89,2018
5.0,11,10,32.792041,-79.994758,579281,55,2017
5.0,28,26,32.970479,-80.251189,10820853,56,2018
5.0,17,16,33.028117,-80.265622,10820853,76,2017
4.57,17,14,32.847336,-79.962607,1152983,174,2018
5.0,1,1,32.968353,-80.062059,14231396,140,2017
5.0,4,4,32.998695,-80.054537,15273799,58,2014
4.9,10,10,32.819634,-80.033882,14461982,31,2013
4.92,21,13,32.787124,-79.863591,2774515,98,2015
5.0,43,41,32.786034,-79.863414,2774515,75,2016
4.98,57,50,32.786478,-79.86187,2774515,39,2017
5.0,16,16,32.787947,-79.863015,2774515,96,2017
5.0,13,12,32.786706,-79.861741,2774515,72,2016
5.0,10,7,32.847349,-79.963006,1152983,180,2019
0.0,0,0,32.790219,-79.937797,606983,300,2017
5.0,9,4,32.78665,-79.862336,2774515,78,2010
4.93,51,43,32.78669,-79.86231,2774515,38,2014
4.85,14,13,32.786638,-79.86231,2774515,59,2016
4.58,31,26,32.841431,-79.843172,10393755,47,2015
4.97,46,38,32.786631,-79.862319,2774515,37,2015
5.0,12,10,32.786464,-79.861951,2774515,50,2011
5.0,18,16,32.786934,-79.862406,2774515,34,2014
5.0,30,23,32.786427,-79.863365,2774515,38,2015
4.95,43,41,32.787349,-79.861238,2774515,36,2014
5.0,8,5,32.78731,-79.863372,2774515,30,2009
0.0,0,0,32.816861,-80.071152,9577322,44,2017
4.94,38,32,32.78706,-79.863551,2774515,32,2014
5.0,9,8,32.943273,-80.014783,4878601,125,2017
5.0,1,1,32.791426,-79.867379,5707658,100,2013
4.38,11,8,32.841456,-79.842727,10393755,33,2009
4.94,37,31,41.977305,-91.473542,4175693,43,2009
5.0,6,5,41.744138,-91.586631,5427718,134,2018
5.0,21,21,41.507317,-81.540332,14952815,125,2014
4.97,65,63,41.355871,-81.772404,8422770,132,2017
5.0,44,42,41.355166,-81.770593,8422770,119,2019
4.97,71,64,41.355371,-81.770889,8422770,115,2018
5.0,25,23,41.249902,-81.652689,1828469,125,2013
5.0,4,4,41.450324,-82.020862,11310544,179,2020
5.0,4,2,41.239362,-81.824963,14909622,56,2017
5.0,4,3,41.481315,-81.780864,10255932,170,2016
5.0,6,5,41.354796,-81.771623,8422770,130,2020
5.0,10,10,41.502978,-82.051853,6975072,79,2010
5.0,6,5,41.501385,-81.679853,15035987,90,2016
4.71,8,7,41.287622,-81.802214,11259843,126,2019
5.0,12,10,41.217765,-81.642836,297992,99,2018
0.0,0,0,40.770644,-81.78228,10526010,100,2017
5.0,19,16,41.21777,-81.64277,297992,70,2019
0.0,1,0,41.107828,-81.822682,9189775,100,2014
5.0,1,1,41.36353,-81.861335,11036010,32,2008
5.0,8,6,41.675439,-81.387289,1092884,97,2016
4.95,51,42,41.071338,-81.509146,3973373,37,2010
4.92,31,26,41.676186,-81.38803,1092884,79,2014
4.91,59,46,41.675099,-81.388159,1092884,69,2014
4.72,81,61,41.314151,-81.708304,1497130,50,2018
5.0,17,14,41.070013,-81.508974,3973373,36,2013
5.0,57,49,41.31447,-81.708508,1497130,40,2018
4.85,183,155,41.676145,-81.388113,1092884,50,2014
4.29,19,14,41.377692,-81.744602,11446479,28,2009
0.0,0,0,35.060969,-80.781338,14608920,109,2019
4.83,70,58,35.239733,-80.938597,8437960,41,2016
4.98,72,64,35.240185,-80.938187,1993395,85,2018
4.7,34,27,35.225335,-80.900206,11614798,56,2008
5.0,4,3,35.230557,-80.93633,15015038,39,2015
5.0,19,16,35.056127,-80.754961,14608920,52,2012
5.0,4,4,35.187757,-80.612546,1629574,140,2014
4.99,71,67,35.282731,-80.79781,1993395,145,2017
4.96,33,28,35.213672,-80.869688,3434139,96,2020
5.0,3,3,35.260154,-81.199804,14624992,72,2017
5.0,7,7,35.34318,-80.760159,818232,349,2015
4.88,9,8,35.21442,-80.947381,9206562,54,2012
5.0,12,10,35.213441,-80.869638,3434139,58,2019
4.92,70,66,35.208345,-80.838616,2575297,129,2019
5.0,8,7,35.182633,-80.764099,7354038,83,2015
5.0,47,38,35.146264,-80.828155,9113917,119,2014
5.0,10,5,35.225668,-80.900262,11614798,50,2013
5.0,5,4,35.432085,-80.757524,14745363,38,2014
5.0,4,3,34.971555,-80.675339,7760472,220,2017
5.0,5,5,35.192995,-80.743048,14449699,85,2013
4.9,42,42,35.322567,-80.848905,3742034,123,2011
0.0,0,0,34.974057,-80.807669,2196702,160,2016
5.0,7,6,35.212292,-80.834918,12916077,106,2013
0.0,3,0,35.0275,-80.851539,3037725,299,2017
5.0,1,1,35.219631,-80.800584,367350,57,2017
5.0,8,7,35.028827,-80.850691,3037725,325,2017
0.0,1,0,35.029412,-80.805225,4451172,249,2018
5.0,25,22,35.217423,-80.856722,10961166,36,2013
5.0,10,7,35.14693,-80.827737,9113917,42,2013
5.0,34,31,35.106449,-80.984292,8681715,45,2018
4.99,80,72,35.146203,-80.827861,9113917,48,2018
5.0,20,18,35.342455,-80.759185,818232,149,2016
0.0,0,0,35.052984,-80.917147,14885602,199,2016
5.0,1,1,34.973788,-80.80739,2196702,160,2020
4.8,5,5,35.05505,-80.615634,7760472,68,2011
5.0,1,1,35.439288,-80.860629,12952974,88,2015
0.0,0,0,35.343955,-80.742661,14533875,75,2013
5.0,2,2,35.055346,-80.616808,7760472,70,2020
5.0,12,12,35.138297,-80.931565,11552057,74,2019
5.0,7,7,35.404983,-80.663254,2983459,50,2018
0.0,0,0,34.973639,-80.805322,2196702,80,2016
5.0,5,5,35.059338,-80.850846,3037725,254,2016
0.0,0,0,35.271364,-81.034682,15148882,75,2016
5.0,2,2,35.055033,-80.616871,7760472,50,2013
4.95,106,96,35.222485,-80.816168,21255,80,2018
4.89,9,9,35.217311,-80.851247,3037725,189,2017
5.0,10,8,35.503936,-80.688801,10929956,94,2017
0.0,0,0,35.311862,-80.822026,1311366,60,2011
5.0,2,2,35.107633,-80.632783,223058,34,2012
4.9,83,67,35.222103,-80.817934,21255,86,2016
5.0,19,15,35.146745,-80.827395,9113917,32,2014
4.69,14,13,35.369861,-80.804576,10581294,46,2013
5.0,65,57,35.220573,-80.818057,21255,84,2017
5.0,25,23,35.161696,-80.737497,2032137,79,2018
4.56,11,9,35.217383,-80.721793,3876016,30,2017
5.0,2,2,35.025442,-80.817003,871050,175,2020
5.0,15,14,35.434423,-80.753832,7661635,74,2018
4.94,53,47,35.222079,-80.815834,21255,78,2013
5.0,74,63,35.161855,-80.736282,2032137,59,2011
4.95,84,75,35.221431,-80.818213,21255,66,2014
5.0,19,19,35.369822,-80.804861,10581294,44,2013
5.0,31,29,35.219953,-80.816244,21255,64,2019
4.97,43,39,35.220026,-80.817538,21255,64,2019
5.0,2,2,35.360366,-80.805454,4293363,66,2013
4.86,43,36,35.185092,-80.667959,4083567,42,2014
4.86,35,29,35.185785,-80.666999,4083567,43,2014
5.0,3,3,35.221421,-80.816631,21255,60,2010
5.0,18,17,35.025377,-80.81675,871050,80,2013
4.77,29,22,35.025357,-80.815418,871050,82,2011
4.72,41,32,35.18576,-80.667711,4083567,33,2014
5.0,4,3,35.248444,-80.79857,5529997,70,2018
4.93,77,71,35.220321,-80.817886,21255,60,2017
4.94,56,51,35.162756,-80.736958,2032137,49,2013
4.9,87,73,35.22082,-80.815478,21255,56,2011
5.0,5,3,35.189197,-80.741956,10201100,48,2015
4.89,21,19,35.221749,-80.815497,21255,54,2011
5.0,2,1,35.208555,-80.839012,1533258,189,2015
4.98,95,85,35.161872,-80.736218,2032137,49,2010
5.0,30,26,35.187904,-80.742658,10201100,36,2014
4.95,96,76,35.232238,-80.853382,3037170,45,2015
5.0,9,7,35.221021,-80.818285,21255,42,2016
5.0,3,2,35.162386,-80.737306,2032137,38,2016
5.0,4,3,35.221175,-80.816401,21255,46,2008
4.99,90,79,35.16189,-80.736189,2032137,34,2014
5.0,4,4,35.221318,-80.817374,21255,45,2017
4.2,6,5,35.221701,-80.816505,21255,48,2008
4.89,11,9,35.221198,-80.816676,21255,42,2011
4.9,50,40,35.22255,-80.817325,21255,40,2011
5.0,7,6,35.221081,-80.816878,21255,40,2017
4.92,14,12,35.221574,-80.815451,21255,36,2016
5.0,19,14,35.220826,-80.818169,21255,36,2015
4.94,133,106,35.232384,-80.854315,3037170,45,2016
5.0,31,29,35.222626,-80.81703,21255,39,2017
4.95,44,42,35.220295,-80.817874,21255,34,2014
5.0,2,1,35.220945,-80.815878,21255,32,2015
4.93,16,14,35.221504,-80.817962,21255,32,2012
5.0,25,23,35.221968,-80.815621,21255,32,2019
5.0,8,6,35.404541,-80.744759,14441110,30,2015
5.0,1,1,35.221243,-80.816798,21255,26,2008
4.8,23,15,40.052455,-82.91993,4939761,90,2018
5.0,23,22,40.087219,-82.805181,7983301,205,2018
4.75,53,40,39.999368,-82.890402,4939761,52,2011
5.0,9,7,39.99384,-82.921523,3871887,59,2017
4.33,11,9,40.048571,-82.865669,14585247,37,2011
5.0,1,1,40.153211,-83.009891,1179125,172,2014
5.0,2,1,40.065877,-83.066086,11294355,225,2019
4.98,59,55,39.962033,-83.005934,11117757,79,2019
5.0,1,1,40.108401,-83.171689,11810141,90,2014
5.0,20,19,40.109693,-83.171833,11810141,69,2015
0.0,0,0,39.939354,-83.159871,15249264,32,2016
5.0,15,15,40.006067,-83.138527,1430131,42,2011
0.0,0,0,39.977011,-82.924808,741230,80,2016
0.0,0,0,39.938687,-83.160747,15249264,45,2015
4.98,70,66,39.998103,-83.032791,925155,143,2018
5.0,8,6,40.109225,-83.172192,11810141,90,2015
5.0,1,1,39.940464,-83.159864,15249264,49,2016
5.0,9,8,40.091252,-83.158436,14575412,59,2013
5.0,20,18,39.859364,-82.906484,7403429,245,2006
5.0,1,1,40.022662,-83.15378,11612505,47,2016
4.94,17,17,40.022603,-83.153396,11612505,46,2016
0.0,0,0,40.231674,-82.949349,12032876,196,2017
5.0,5,4,40.093618,-83.159835,14575412,55,2011
5.0,6,6,40.072568,-82.926257,3988891,86,2017
0.0,0,0,40.0846,-82.97543,5061667,180,2018
4.88,12,8,40.057715,-83.16319,14570214,40,2017
5.0,8,4,39.992706,-83.04577,9712432,90,2018
5.0,19,18,40.096165,-82.853041,7066139,80,2016
5.0,16,15,40.090808,-83.16029,14575412,43,2014
4.75,8,8,41.217754,-81.642733,844274,94,2019
5.0,1,1,40.135483,-83.010119,15554886,33,2017
5.0,3,1,39.985558,-82.912901,1745880,399,2015
5.0,14,12,40.084413,-82.976096,5061667,90,2016
5.0,4,4,39.860169,-82.907318,7403429,85,2018
4.38,8,8,39.957981,-82.934389,4005874,170,2017
5.0,9,8,40.054047,-82.980328,4709215,47,2016
5.0,21,20,40.053301,-82.980264,4709215,34,2012
4.85,38,34,40.053155,-82.980469,4709215,31,2012
5.0,4,3,38.919148,-104.715227,14892905,31,2019
4.94,39,35,38.874203,-104.694102,8231060,33,2009
0.0,0,0,38.954063,-104.698272,14216046,42,2015
5.0,3,3,38.752065,-104.835011,3970460,146,2019
4.95,20,19,38.82484,-104.854312,10889285,59,2014
4.8,13,10,38.782381,-104.810599,1074982,125,2019
0.0,0,0,38.930978,-104.815065,15766727,85,2020
5.0,1,1,38.846217,-104.78595,4231104,65,2009
5.0,4,3,38.846002,-104.793834,14428258,150,2017
0.0,0,0,38.965142,-104.78799,11357093,82,2014
5.0,44,41,38.82418,-104.853041,10889285,39,2014
5.0,10,9,38.824625,-104.854168,10889285,50,2011
5.0,4,4,38.824652,-104.854299,10889285,54,2010
5.0,12,12,38.97464,-104.60587,7028241,74,2012
5.0,32,29,39.081349,-104.843288,8391623,249,2008
5.0,9,8,38.917868,-104.75086,15033739,70,2020
5.0,18,15,38.825092,-104.852555,10889285,34,2009
4.0,2,2,38.75874,-104.819563,7491315,90,2015
0.0,0,0,38.934552,-104.696122,15803569,175,2018
0.0,0,0,38.729548,-104.717718,10139778,49,2015
5.0,2,1,38.851514,-104.804542,253544,95,2011
4.9,31,29,39.764655,-104.905183,543152,95,2011
4.95,45,39,39.765752,-104.903203,543152,95,2012
4.98,48,43,39.765326,-104.903,543152,120,2009
5.0,48,42,38.96333,-104.789208,11357093,45,2011
5.0,9,8,39.765783,-104.903174,543152,75,2011
5.0,3,3,38.848925,-104.759138,14469072,39,2011
4.88,64,59,39.765384,-104.905548,543152,75,2007
4.81,46,42,39.766537,-104.904282,543152,75,2011
4.89,42,38,38.838951,-104.845668,5997134,80,2014
0.0,0,0,39.065143,-104.833966,15248243,1485,2020
5.0,2,1,39.002865,-104.8042,10070271,35,2011
4.94,24,17,38.867808,-104.685566,10380258,36,2013
4.96,120,101,39.765683,-104.905445,543152,73,2005
4.83,20,12,38.917675,-104.683878,13056047,39,2015
4.97,95,87,39.76455,-104.902743,543152,55,2009
4.82,107,87,38.839199,-104.845158,5997134,57,2008
5.0,11,11,39.09306,-104.844644,6754509,75,2017
4.89,33,27,39.697029,-104.8099,5290965,50,2019
4.91,58,47,39.696896,-104.808542,5290965,45,2018
5.0,57,47,38.977996,-104.760834,6963668,41,2006
0.0,0,0,27.832321,-97.571911,14690366,110,1979
0.0,0,0,27.705557,-97.401704,15786248,30,2015
5.0,7,6,39.036422,-84.718026,1234398,40,2013
5.0,2,2,39.035802,-84.718348,1234398,65,2017
4.96,34,27,39.049714,-84.551154,2704097,79,2010
4.97,78,72,39.204232,-84.581259,10421637,76,2017
5.0,6,6,39.104989,-84.557115,15117327,59,2019
5.0,4,4,39.003083,-84.62777,8004030,42,2014
5.0,1,1,39.328238,-84.294417,1012840,90,2018
5.0,2,1,39.123053,-84.499166,3062393,150,2020
5.0,3,3,39.177084,-84.41851,15601222,37,2018
5.0,12,10,39.001868,-84.628591,8004030,30,2014
5.0,3,3,39.308364,-84.485972,11048083,74,2016
4.73,64,56,39.354301,-84.334725,3990019,32,2012
5.0,2,2,39.157346,-84.575427,4781411,45,2014
4.67,3,3,39.290467,-84.374046,7888875,225,2017
5.0,71,66,39.075481,-84.662665,3784430,46,2014
0.0,0,0,39.308287,-84.486679,11048083,40,2017
5.0,9,9,39.354032,-84.335691,3990019,38,2008
4.84,22,19,39.306594,-84.486181,11048083,32,2017
5.0,28,26,29.023861,-80.980508,9870875,59,2015
5.0,3,3,29.11704,-81.03384,15390598,60,2015
5.0,10,9,29.232085,-81.028149,6305145,56,2014
5.0,17,17,29.025491,-80.980584,9870875,64,2014
4.89,72,64,29.116819,-81.03491,3758468,52,2015
5.0,14,10,29.0245,-80.980366,9870875,34,2014
5.0,16,16,29.1154,-81.034238,3758468,37,2018
4.95,74,64,29.115963,-81.034683,3758468,30,2018
5.0,12,9,29.024688,-80.980366,9870875,33,2013
4.97,37,36,29.116212,-81.034583,3758468,29,2019
5.0,2,1,28.473037,-81.624281,14815241,51,2019
5.0,8,8,28.473452,-81.623991,14815241,41,2020
5.0,11,11,28.472497,-81.623609,14815241,41,2020
5.0,12,12,32.817592,-96.819127,6318784,42,2010
4.81,175,139,32.826579,-96.847534,1582843,35,2017
4.9,273,233,32.826672,-96.847635,1582843,42,2017
4.97,215,176,32.826672,-96.847624,1582843,42,2016
4.83,246,204,32.826107,-96.846618,1582843,40,2017
5.0,3,1,32.906833,-96.524621,3224803,38,2017
4.89,216,174,32.826507,-96.847597,1582843,40,2016
4.78,269,219,32.826512,-96.847341,1582843,38,2017
4.85,223,177,32.825995,-96.848441,1582843,40,2016
4.99,124,108,32.823881,-96.789914,5494464,79,2018
5.0,3,3,32.906704,-96.56635,14442226,54,2014
4.17,8,6,32.899833,-97.040301,10091194,85,2019
0.0,0,0,32.825516,-96.859316,7230130,68,2019
5.0,1,1,32.819102,-96.809087,6049737,145,2015
5.0,4,3,33.080743,-96.739564,2135384,79,1980
4.77,26,22,32.824741,-96.790031,5494464,79,2020
5.0,20,19,32.824396,-96.789414,5494464,79,2020
5.0,4,4,32.824535,-96.790136,5494464,49,2015
0.0,0,0,32.806222,-96.794152,792702,58,2018
4.93,15,14,32.823515,-96.791135,5494464,69,2012
0.0,0,0,33.150364,-96.862211,1387898,199,2016
0.0,0,0,32.932589,-96.747242,15340626,45,2012
4.0,2,2,32.757929,-96.456648,14776924,59,2019
5.0,1,1,32.950872,-96.824533,1798930,62,2019
5.0,4,3,32.824204,-96.791087,5494464,79,2013
4.95,22,20,32.824605,-96.789491,5494464,69,2013
4.95,22,22,32.930777,-96.82193,8489353,38,2014
5.0,6,5,32.814518,-96.816507,5855067,210,2018
5.0,14,11,32.82499,-96.791473,5494464,70,2019
5.0,32,30,32.825477,-96.790763,5494464,59,2013
0.0,0,0,32.817265,-96.707891,14457543,64,2015
5.0,20,17,32.824416,-96.7902,5494464,159,2020
5.0,4,4,32.811191,-96.783599,8845805,55,2020
4.95,27,22,32.907868,-96.726639,506196,55,2016
0.0,0,0,33.023417,-96.836541,711074,25,2008
5.0,26,22,32.869273,-96.769197,14689335,32,2016
0.0,0,0,39.994943,-84.205313,15530845,56,2012
